# id,ConstantLostPacketCount,LostCount,LostDistWeight,LostPacketCount,inRcvry,inSS,Rlmrtt,Rlsrtt,Rsprtt,type
0, 25, 7, 0.0528, 2, 1, 0, 1.0081, 0.9815, 0.9974, 0
1, 1, 1, 26.0000, 1, 0, 0, 1.1608, 0.9938, 0.9991, 1
2, 2, 1, 2.8284, 2, 0, 0, 1.1879, 0.8761, 0.9826, 0
3, 10, 2, 0.6000, 7, 1, 0, 1.0094, 0.9699, 0.9957, 0
4, 1, 1, 6.0000, 1, 1, 0, 1.0051, 0.9786, 0.9970, 1
5, 1, 1, 6.0000, 1, 1, 0, 1.0099, 0.9673, 0.9954, 1
6, 2, 2, 29.3669, 1, 1, 0, 1.1136, 0.9799, 0.9971, 0
7, 6, 4, 0.1575, 1, 1, 0, 1.0098, 0.9328, 0.9905, 0
8, 74, 21, 0.0173, 1, 1, 0, 1.0408, 1.0119, 1.0017, 0
9, 3, 1, 0.5774, 3, 0, 0, 1.3638, 1.0290, 1.0041, 0
10, 24, 22, 1.6222, 1, 1, 0, 1.0185, 1.0060, 1.0009, 0
11, 2, 2, 1.1906, 1, 1, 0, 1.0254, 1.0049, 1.0007, 0
12, 3, 1, 0.5774, 3, 0, 0, 1.6181, 1.2309, 1.0341, 0
13, 4, 3, 0.2311, 1, 1, 0, 1.0257, 0.9618, 0.9946, 0
14, 2, 1, 0.7071, 2, 1, 0, 4.9844, 2.2069, 1.2084, 0
15, 1, 1, 14.0000, 1, 0, 0, 1.0228, 0.9893, 0.9985, 1
16, 2, 2, 17.0646, 1, 1, 0, 1.0772, 0.9523, 0.9932, 1
17, 7, 5, 11.6961, 1, 1, 0, 1.0142, 0.9813, 0.9973, 0
18, 24, 6, 3.3725, 2, 0, 0, 1.1222, 0.7715, 0.9685, 0
19, 8, 12, 1.0718, 3, 0, 0, 1.1101, 0.7327, 0.9633, 0
20, 4, 1, 0.5000, 4, 0, 0, 1.1308, 0.8917, 0.9847, 0
21, 1, 1, 21.0000, 1, 0, 0, 1.0358, 0.9895, 0.9985, 1
22, 25, 6, 0.1834, 1, 0, 0, 1.0741, 1.0213, 1.0030, 0
23, 7, 3, 13.4010, 2, 1, 0, 1.0219, 0.9819, 0.9974, 0
24, 1, 1, 19.0000, 1, 0, 0, 1.0109, 0.9764, 0.9966, 1
25, 28, 6, 0.2594, 2, 1, 0, 1.0271, 1.0025, 1.0004, 0
26, 1, 1, 2.0000, 1, 1, 0, 1.0438, 1.0166, 1.0024, 1
27, 4, 3, 0.2311, 1, 0, 0, 1.1220, 0.8543, 0.9798, 0
28, 1, 1, 30.0000, 1, 0, 0, 1.0160, 0.9976, 0.9997, 1
29, 1, 1, 10.0000, 1, 1, 0, 1.0098, 0.9889, 0.9984, 1
30, 8, 5, 0.1170, 1, 0, 0, 1.4602, 0.9749, 0.9964, 0
31, 16, 6, 2.9655, 3, 1, 0, 1.1267, 0.8570, 0.9799, 0
32, 1, 1, 1.0000, 1, 0, 0, 1.3834, 0.9165, 0.9883, 0
33, 1, 1, 4.0000, 1, 0, 0, 1.9688, 0.7373, 0.9638, 1
34, 5, 2, 0.2291, 3, 1, 0, 1.0214, 0.6766, 0.9558, 0
35, 4, 3, 0.4622, 1, 0, 0, 2.3562, 1.2692, 1.0400, 0
36, 1, 1, 7.0000, 1, 1, 0, 1.0900, 1.0216, 1.0031, 1
37, 5, 3, 0.1634, 2, 1, 0, 1.2791, 0.8211, 0.9752, 0
38, 6, 5, 11.6961, 1, 1, 0, 1.0071, 0.9938, 0.9991, 0
39, 3, 2, 0.8418, 2, 1, 0, 1.0085, 0.9881, 0.9983, 0
40, 1, 1, 6.0000, 1, 0, 0, 1.0064, 1.0003, 1.0000, 1
41, 2, 1, 0.7071, 2, 1, 0, 1.0145, 0.9581, 0.9940, 0
42, 12, 9, 5.3417, 1, 1, 0, 1.0070, 0.9995, 0.9999, 0
43, 1, 1, 5.0000, 1, 1, 0, 1.0100, 0.9122, 0.9876, 0
44, 11, 4, 0.5456, 3, 1, 0, 1.0114, 0.9984, 0.9998, 0
45, 1, 1, 7.0000, 1, 0, 0, 1.3789, 1.1327, 1.0193, 1
46, 1, 1, 14.0000, 1, 1, 0, 1.0061, 0.9969, 0.9996, 1
47, 2, 1, 1.4142, 2, 0, 0, 3.2403, 1.7834, 1.1260, 0
48, 6, 3, 0.1334, 3, 1, 0, 2.7404, 1.4273, 1.0650, 0
49, 1, 1, 100.0000, 1, 0, 1, 1.0398, 1.0157, 1.0022, 1
50, 15, 4, 0.0704, 5, 1, 0, 1.0094, 0.9801, 0.9972, 0
51, 6, 3, 2.0801, 1, 1, 0, 1.0000, 0.9663, 0.9952, 1
52, 0, 2, 14.2866, 1, 1, 0, 1.0247, 0.9543, 0.9935, 1
53, 1, 1, 32.0000, 1, 0, 0, 1.0013, 0.9938, 0.9991, 1
54, 1, 1, 53.0000, 1, 0, 0, 1.0145, 0.9981, 0.9997, 1
55, 146, 13, 0.0169, 15, 1, 0, 1.5292, 1.0900, 1.0129, 0
56, 3, 3, 2.0801, 1, 1, 0, 1.0015, 0.9960, 0.9994, 0
57, 46, 3, 0.2669, 3, 1, 0, 1.2909, 0.8657, 0.9812, 0
58, 1, 1, 8.0000, 1, 1, 0, 1.0790, 1.0336, 1.0048, 1
59, 4, 2, 1.6837, 2, 1, 0, 1.0169, 0.9948, 0.9993, 0
60, 1, 1, 3.0000, 1, 0, 0, 1.3566, 0.9389, 0.9913, 0
61, 23, 22, 1.6222, 1, 1, 0, 1.0022, 0.9970, 0.9996, 0
62, 3, 3, 0.2311, 1, 1, 0, 1.0720, 0.9653, 0.9951, 0
63, 1, 1, 85.0000, 1, 0, 0, 1.3920, 0.9002, 0.9859, 1
64, 1, 1, 7.0000, 1, 0, 0, 1.0220, 0.9622, 0.9946, 1
65, 31, 9, 1.8886, 2, 0, 0, 1.2190, 0.8169, 0.9746, 0
66, 9, 5, 0.2339, 1, 1, 0, 1.0659, 0.9980, 0.9997, 0
67, 7, 5, 0.3308, 2, 1, 0, 1.0569, 0.7346, 0.9636, 0
68, 31, 9, 0.1234, 3, 0, 0, 1.4007, 0.8771, 0.9827, 0
69, 4, 2, 0.9165, 3, 1, 0, 1.2060, 0.9763, 0.9967, 0
70, 4, 2, 0.5612, 2, 1, 0, 1.5513, 1.2660, 1.0395, 0
71, 3, 2, 0.2806, 2, 1, 0, 1.3404, 0.9813, 0.9973, 0
72, 3, 1, 57.7350, 3, 0, 0, 1.0443, 1.0024, 1.0004, 0
73, 1, 1, 3.0000, 1, 0, 0, 1.6890, 0.8669, 0.9813, 0
74, 2, 2, 1.5874, 1, 1, 0, 1.0101, 0.9887, 0.9984, 0
75, 4, 1, 24.0000, 4, 0, 0, 2.8969, 1.5180, 1.0799, 0
76, 41, 7, 0.0373, 4, 0, 0, 1.0084, 0.9740, 0.9963, 0
77, 1, 1, 1.0000, 1, 1, 0, 1.0544, 1.0068, 1.0010, 0
78, 3, 2, 0.5612, 2, 1, 0, 1.2311, 1.0858, 1.0124, 0
79, 1, 1, 33.0000, 1, 0, 0, 1.0138, 0.9928, 0.9990, 1
80, 7, 2, 0.3969, 4, 1, 0, 1.1642, 0.7583, 0.9665, 0
81, 4, 2, 0.9165, 3, 1, 0, 2.6607, 1.4260, 1.0648, 0
82, 1, 1, 1.0000, 1, 0, 0, 1.0915, 0.8888, 0.9843, 0
83, 6, 5, 0.8187, 1, 1, 0, 1.0031, 0.9928, 0.9990, 0
84, 22, 5, 0.1569, 5, 1, 0, 1.0009, 0.9867, 0.9981, 0
85, 1, 1, 21.0000, 1, 0, 0, 1.0058, 0.9990, 0.9999, 1
86, 19, 8, 0.1768, 2, 1, 0, 1.1042, 0.9032, 0.9863, 0
87, 1, 1, 7.0000, 1, 1, 0, 1.0405, 1.0052, 1.0007, 1
88, 1, 1, 15.0000, 1, 0, 0, 1.6790, 1.2088, 1.0307, 1
89, 4, 2, 0.2291, 3, 1, 0, 1.0116, 0.9372, 0.9911, 0
90, 8, 5, 0.3509, 1, 1, 0, 1.1176, 1.0082, 1.0012, 0
91, 9, 6, 0.2752, 1, 0, 0, 1.2741, 0.9100, 0.9873, 0
92, 4, 3, 0.4622, 1, 1, 0, 1.0455, 0.9751, 0.9965, 0
93, 2, 6, 0.2594, 2, 0, 0, 1.0941, 0.7270, 0.9625, 0
94, 1, 1, 2.0000, 1, 1, 0, 1.0160, 0.9934, 0.9991, 1
95, 1, 1, 2.0000, 1, 1, 0, 1.0422, 0.9814, 0.9973, 0
96, 4, 3, 0.2311, 1, 1, 0, 1.2666, 0.8780, 0.9828, 0
97, 5, 2, 16.2709, 1, 1, 0, 1.4097, 1.0854, 1.0123, 1
98, 7, 2, 5.5559, 1, 1, 0, 5.2475, 1.1139, 1.0165, 1
99, 1, 1, 2.0000, 1, 0, 0, 1.1858, 0.8082, 0.9733, 0
100, 1, 1, 29.0000, 1, 0, 0, 1.3324, 0.9377, 0.9912, 1
101, 3, 2, 0.2806, 2, 0, 0, 1.1293, 0.7231, 0.9620, 0
102, 7, 5, 11.3452, 1, 1, 0, 1.1638, 0.9509, 0.9930, 0
103, 2, 2, 0.7937, 1, 1, 0, 1.0154, 0.8957, 0.9853, 0
104, 5, 4, 0.7875, 1, 0, 0, 1.8025, 1.2105, 1.0310, 0
105, 4, 2, 0.2291, 3, 0, 0, 1.0279, 0.7110, 0.9604, 0
106, 56, 7, 0.1494, 1, 1, 0, 1.0084, 0.8861, 0.9840, 0
107, 3, 3, 0.4622, 1, 0, 0, 1.0266, 0.9774, 0.9968, 0
108, 1, 1, 1.0000, 1, 0, 0, 1.0620, 1.0136, 1.0019, 0
109, 1, 1, 1.0000, 1, 0, 0, 1.6327, 1.1933, 1.0284, 0
110, 21, 11, 0.4336, 2, 1, 0, 1.0020, 0.9984, 0.9998, 0
111, 2, 1, 1.4142, 2, 0, 0, 1.6671, 0.8272, 0.9759, 0
112, 14, 8, 6.2500, 1, 1, 0, 1.0083, 0.9668, 0.9953, 0
113, 1, 1, 3.0000, 1, 1, 0, 1.0424, 0.9720, 0.9960, 0
114, 11, 5, 0.1754, 4, 1, 0, 1.4928, 0.6566, 0.9532, 0
115, 26, 14, 0.3143, 2, 1, 0, 1.0016, 0.9935, 0.9991, 0
116, 1, 1, 22.0000, 1, 0, 0, 1.0126, 0.9868, 0.9981, 1
117, 1, 1, 10.0000, 1, 1, 0, 2.0589, 0.6184, 0.9483, 1
118, 1, 1, 2.0000, 1, 1, 0, 1.1395, 1.0984, 1.0143, 0
119, 9, 9, 0.0534, 1, 1, 0, 1.0061, 0.9988, 0.9998, 0
120, 52, 7, 0.0431, 12, 1, 0, 1.0130, 0.9710, 0.9959, 0
121, 1, 1, 4.0000, 1, 0, 0, 1.2402, 0.8764, 0.9827, 0
122, 1, 1, 1.0000, 1, 1, 0, 1.0372, 0.9975, 0.9997, 0
123, 2, 2, 0.3969, 1, 1, 0, 1.0111, 0.9708, 0.9959, 0
124, 4, 1, 1.0000, 4, 0, 0, 1.7146, 1.1376, 1.0201, 0
125, 2, 1, 2.8284, 2, 0, 0, 1.2216, 0.8936, 0.9849, 0
126, 1, 1, 1.0000, 1, 1, 0, 1.0262, 1.0028, 1.0004, 1
127, 3, 2, 0.8418, 2, 1, 0, 1.0707, 0.7379, 0.9639, 0
128, 1, 1, 3.0000, 1, 1, 0, 1.0079, 0.9475, 0.9926, 0
129, 1, 1, 4.0000, 1, 0, 0, 1.2389, 0.7364, 0.9638, 0
130, 3, 2, 0.2291, 3, 1, 0, 1.4001, 1.0190, 1.0028, 0
131, 0, 1, 4.0000, 1, 1, 0, 1.0299, 0.9532, 0.9934, 1
132, 56, 22, 0.8523, 3, 1, 0, 1.0110, 1.0019, 1.0003, 0
133, 7, 2, 9.0728, 6, 1, 0, 1.0371, 0.9561, 0.9938, 0
134, 23, 13, 0.1157, 2, 1, 0, 1.0037, 0.9925, 0.9989, 0
135, 1, 1, 1.0000, 1, 1, 0, 1.0131, 1.0037, 1.0005, 0
136, 4, 3, 0.1634, 2, 1, 0, 1.0491, 0.9617, 0.9946, 0
137, 1, 1, 25.0000, 1, 0, 0, 1.0651, 1.0160, 1.0023, 1
138, 22, 3, 0.8673, 12, 1, 0, 1.0155, 1.0023, 1.0003, 0
139, 44, 9, 0.0755, 2, 1, 0, 1.0730, 0.9968, 0.9995, 0
140, 2, 1, 36.7696, 2, 0, 0, 1.8286, 1.0510, 1.0074, 0
141, 1, 1, 1.0000, 1, 1, 0, 1.0233, 0.9932, 0.9990, 0
142, 4, 3, 0.8171, 2, 1, 0, 1.0956, 1.0580, 1.0084, 0
143, 3, 2, 0.9165, 3, 1, 0, 1.9337, 1.4251, 1.0646, 0
144, 6, 6, 9.1720, 1, 1, 0, 1.0218, 1.0069, 1.0010, 0
145, 72, 10, 1.4769, 8, 1, 0, 1.0028, 0.9719, 0.9960, 0
146, 2, 2, 0.3969, 1, 1, 0, 3.0557, 1.8632, 1.1408, 0
147, 18, 1, 23.5702, 18, 0, 1, 1.0000, 0.9358, 0.9909, 1
148, 1, 1, 66.0000, 1, 0, 0, 1.0118, 0.9583, 0.9941, 1
149, 2, 2, 1.1225, 2, 1, 0, 1.4867, 0.9581, 0.9941, 0
150, 4, 2, 22.1686, 2, 1, 0, 1.0035, 0.9885, 0.9984, 0
151, 15, 9, 5.3417, 1, 1, 0, 1.0077, 0.9704, 0.9958, 0
152, 1, 1, 100.0000, 1, 0, 0, 1.0496, 1.0082, 1.0012, 1
153, 1, 1, 4.0000, 1, 0, 0, 1.1997, 0.9937, 0.9992, 0
154, 1, 1, 3.0000, 1, 0, 0, 1.1465, 0.9069, 0.9869, 0
155, 4, 3, 0.6934, 1, 1, 0, 1.1025, 1.0199, 1.0029, 0
156, 5, 2, 20.8501, 3, 1, 0, 1.0074, 0.9920, 0.9989, 0
157, 9, 2, 1.1225, 2, 1, 0, 1.0726, 0.7687, 0.9680, 0
158, 4, 3, 0.4622, 1, 1, 0, 1.0810, 0.8761, 0.9827, 0
159, 10, 8, 0.1250, 1, 1, 0, 1.3194, 1.1722, 1.0252, 0
160, 1, 1, 28.0000, 1, 0, 0, 1.0120, 1.0043, 1.0006, 1
161, 3, 3, 0.2311, 1, 1, 0, 1.6855, 0.9626, 0.9947, 0
162, 1, 1, 8.0000, 1, 1, 0, 1.0001, 0.9775, 0.9968, 1
163, 1, 1, 20.0000, 1, 0, 0, 1.1997, 1.0344, 1.0049, 1
164, 1, 1, 2.0000, 1, 1, 0, 1.4540, 1.0919, 1.0133, 1
165, 3, 4, 0.2227, 2, 1, 0, 1.1571, 0.8525, 0.9795, 0
166, 0, 1, 10.0000, 1, 1, 0, 1.2548, 0.9352, 0.9907, 1
167, 2, 1, 1.4142, 2, 0, 0, 1.6522, 1.2522, 1.0373, 0
168, 2, 1, 0.7071, 2, 1, 0, 1.0275, 0.9916, 0.9988, 0
169, 1, 1, 13.0000, 1, 0, 0, 1.0087, 0.9280, 0.9898, 1
170, 3, 2, 0.2806, 2, 1, 0, 1.0449, 0.9858, 0.9980, 0
171, 3, 1, 2.3094, 3, 0, 0, 1.0953, 0.8264, 0.9758, 0
172, 1, 1, 28.0000, 1, 0, 0, 1.2367, 0.9856, 0.9979, 1
173, 2, 4, 0.4454, 2, 1, 0, 1.3394, 1.0009, 1.0001, 0
174, 2, 2, 0.7937, 1, 1, 0, 1.2022, 1.0998, 1.0145, 0
175, 4, 2, 0.2291, 3, 1, 0, 2.5119, 1.7692, 1.1235, 0
176, 1, 1, 26.0000, 1, 1, 0, 1.0014, 0.9951, 0.9993, 1
177, 12, 3, 5.4781, 5, 1, 0, 1.1336, 0.7112, 0.9604, 0
178, 1, 1, 18.0000, 1, 0, 0, 2.2593, 1.0795, 1.0115, 1
179, 9, 3, 0.4622, 1, 0, 0, 1.0303, 1.0108, 1.0015, 0
180, 11, 8, 6.2500, 1, 1, 0, 1.0041, 0.9974, 0.9996, 0
181, 2, 2, 0.3969, 1, 0, 0, 1.0638, 0.8151, 0.9743, 0
182, 2, 6, 1.2323, 2, 1, 0, 1.4983, 0.7817, 0.9698, 1
183, 1, 2, 1.5874, 1, 1, 0, 1.0452, 0.6747, 0.9557, 0
184, 1, 1, 8.0000, 1, 1, 0, 1.0216, 0.9795, 0.9971, 1
185, 4, 1, 0.5000, 4, 0, 0, 1.2270, 0.8564, 0.9800, 0
186, 2, 2, 1.5874, 1, 1, 0, 1.0000, 0.9683, 0.9955, 1
187, 5, 1, 1.7889, 5, 0, 0, 1.5431, 1.2054, 1.0302, 0
188, 1, 1, 5.0000, 1, 0, 0, 1.1454, 0.5893, 0.9445, 0
189, 10, 8, 0.1768, 2, 1, 0, 1.3252, 0.9797, 0.9971, 0
190, 41, 31, 0.7261, 2, 1, 0, 1.0069, 1.0002, 1.0000, 0
191, 2, 1, 2.8284, 2, 0, 0, 1.6366, 1.2294, 1.0340, 0
192, 8, 5, 0.4678, 1, 1, 0, 1.0112, 0.9995, 0.9999, 0
193, 16, 11, 0.2601, 2, 1, 0, 1.0203, 1.0011, 1.0002, 0
194, 23, 6, 0.0410, 5, 1, 0, 1.0581, 1.0221, 1.0032, 0
195, 3, 1, 1.7321, 3, 0, 0, 2.2481, 1.4504, 1.0689, 0
196, 21, 6, 0.1834, 1, 0, 0, 1.0627, 0.9971, 0.9996, 0
197, 3, 2, 28.0616, 2, 1, 0, 1.0190, 1.0043, 1.0006, 0
198, 5, 4, 0.3150, 1, 1, 0, 1.0165, 0.9938, 0.9991, 0
199, 5, 2, 0.7937, 4, 1, 0, 1.0089, 0.9850, 0.9979, 0
200, 5, 4, 0.1575, 1, 1, 0, 1.0271, 0.9854, 0.9979, 0
201, 2, 2, 0.3969, 1, 1, 0, 1.5164, 1.3671, 1.0554, 0
202, 4, 1, 0.5000, 4, 0, 0, 1.1370, 0.7981, 0.9721, 0
203, 5, 2, 0.3969, 4, 0, 0, 1.1659, 0.8695, 0.9817, 0
204, 1, 1, 18.0000, 1, 0, 0, 1.0028, 0.9770, 0.9967, 1
205, 4, 3, 23.1120, 1, 1, 0, 1.0321, 1.0063, 1.0009, 0
206, 4, 1, 1.5000, 4, 0, 0, 1.0497, 0.8507, 0.9792, 0
207, 66, 8, 0.0361, 3, 1, 0, 1.1122, 0.9776, 0.9968, 0
208, 31, 7, 2.0039, 5, 1, 0, 1.0358, 1.0149, 1.0021, 0
209, 9, 6, 0.2752, 1, 1, 0, 1.0349, 0.9532, 0.9933, 0
210, 12, 3, 0.2621, 7, 1, 0, 1.0066, 0.9904, 0.9986, 0
211, 5, 4, 0.3150, 1, 1, 0, 1.0653, 1.0107, 1.0015, 0
212, 2, 2, 6.7465, 1, 1, 0, 1.0240, 0.9856, 0.9979, 1
213, 6, 3, 1.6178, 1, 1, 0, 3.7789, 1.1283, 1.0187, 1
214, 139, 10, 1.8052, 2, 1, 0, 1.1329, 0.5897, 0.9446, 0
215, 3, 2, 0.2806, 2, 1, 0, 1.0136, 0.9827, 0.9975, 0
216, 27, 11, 2.1476, 3, 1, 0, 1.0034, 0.9960, 0.9994, 0
217, 25, 9, 1.7270, 3, 1, 0, 1.1606, 0.8925, 0.9849, 0
218, 1, 1, 2.0000, 1, 0, 0, 1.2854, 0.6920, 0.9579, 0
219, 5, 4, 0.1575, 1, 1, 0, 1.1193, 1.0476, 1.0068, 0
220, 1, 1, 1.0000, 1, 1, 0, 1.0219, 0.9896, 0.9985, 0
221, 1, 1, 2.0000, 1, 1, 0, 1.0038, 0.9751, 0.9965, 0
222, 1, 1, 16.0000, 1, 0, 0, 1.0092, 0.9663, 0.9952, 1
223, 1, 1, 85.0000, 1, 0, 0, 1.0036, 0.9925, 0.9989, 1
224, 3, 2, 0.8418, 2, 0, 0, 1.0190, 0.9651, 0.9950, 0
225, 5, 3, 0.2311, 1, 1, 0, 1.1284, 0.8416, 0.9778, 0
226, 1, 1, 1.0000, 1, 1, 0, 3.3986, 1.1540, 1.0225, 1
227, 1, 1, 29.0000, 1, 0, 0, 1.0172, 1.0046, 1.0007, 1
228, 1, 2, 0.7937, 1, 1, 0, 1.1075, 0.8975, 0.9855, 0
229, 2, 2, 0.8418, 2, 1, 0, 1.1097, 0.6428, 0.9515, 0
230, 8, 8, 3.3125, 1, 1, 0, 1.0599, 0.6980, 0.9587, 0
231, 5, 3, 0.4903, 2, 0, 0, 1.5812, 1.1048, 1.0153, 0
232, 33, 8, 0.1804, 3, 1, 0, 1.0681, 1.0392, 1.0056, 0
233, 27, 4, 2.7841, 8, 1, 0, 1.0180, 0.9767, 0.9967, 0
234, 1, 1, 8.0000, 1, 1, 0, 1.0349, 0.9848, 0.9978, 1
235, 0, 1, 71.0000, 1, 1, 0, 1.2993, 0.6471, 0.9520, 1
236, 5, 4, 0.1114, 2, 1, 0, 1.1472, 1.0690, 1.0100, 0
237, 4, 2, 0.5612, 2, 1, 0, 1.0099, 0.9832, 0.9976, 0
238, 1, 1, 1.0000, 1, 0, 0, 1.0518, 0.9695, 0.9956, 0
239, 9, 7, 0.0528, 2, 0, 0, 1.4226, 1.0090, 1.0013, 0
240, 3, 2, 0.5612, 2, 1, 0, 1.0133, 0.9914, 0.9988, 0
241, 9, 4, 9.4494, 1, 1, 0, 1.0052, 0.9529, 0.9933, 0
242, 5, 2, 0.6874, 3, 1, 0, 1.2634, 0.9543, 0.9935, 0
243, 3, 1, 1.1547, 3, 1, 0, 1.0062, 0.9890, 0.9984, 0
244, 1, 1, 45.0000, 1, 0, 0, 1.0150, 0.9732, 0.9962, 1
245, 4, 3, 0.9245, 1, 0, 0, 1.1487, 0.8860, 0.9840, 0
246, 1, 1, 3.0000, 1, 1, 0, 1.0157, 0.9825, 0.9975, 1
247, 67, 26, 0.9180, 2, 1, 0, 1.0025, 0.9949, 0.9993, 0
248, 1, 1, 2.0000, 1, 1, 0, 1.2980, 1.1192, 1.0173, 0
249, 1, 1, 1.0000, 1, 1, 0, 2.3050, 0.9476, 0.9926, 1
250, 1, 1, 3.0000, 1, 0, 0, 1.0184, 0.9610, 0.9945, 0
251, 6, 3, 0.1334, 3, 1, 0, 1.0217, 0.9922, 0.9989, 0
252, 4, 3, 0.6934, 1, 0, 0, 1.1465, 0.7629, 0.9673, 0
253, 19, 7, 0.0747, 1, 1, 0, 1.0226, 0.9483, 0.9927, 0
254, 3, 2, 0.7937, 1, 1, 0, 1.0084, 0.9868, 0.9981, 0
255, 14, 4, 0.0909, 3, 1, 0, 1.1167, 0.8367, 0.9773, 0
256, 4, 2, 1.5874, 1, 1, 0, 1.1892, 0.9949, 0.9993, 1
257, 17, 7, 3.9236, 3, 1, 0, 1.0073, 1.0010, 1.0001, 0
258, 6, 3, 15.0353, 2, 1, 0, 1.0030, 0.9962, 0.9995, 0
259, 3, 1, 30.5996, 3, 0, 0, 1.2624, 0.7423, 0.9645, 0
260, 1, 1, 6.0000, 1, 1, 0, 1.1487, 0.9895, 0.9985, 0
261, 40, 2, 39.6850, 1, 1, 0, 4.3650, 1.0942, 1.0137, 1
262, 1, 1, 100.0000, 1, 0, 0, 2.1420, 1.0172, 1.0024, 1
263, 1, 1, 4.0000, 1, 1, 0, 1.0738, 0.9718, 0.9960, 1
264, 1, 2, 7.5402, 1, 0, 0, 1.0149, 0.9838, 0.9977, 1
265, 13, 4, 0.7875, 1, 0, 0, 7.9828, 2.0427, 1.1750, 0
266, 3, 2, 0.5612, 2, 1, 0, 3.8613, 2.1852, 1.2039, 0
267, 3, 2, 0.8418, 2, 1, 0, 1.0230, 0.9817, 0.9974, 0
268, 1, 1, 9.0000, 1, 1, 0, 1.0035, 0.9289, 0.9900, 1
269, 2, 2, 1.1906, 1, 1, 0, 1.0080, 0.9820, 0.9974, 0
270, 1, 1, 18.0000, 1, 0, 0, 1.1058, 1.0583, 1.0084, 1
271, 3, 2, 0.5612, 2, 0, 0, 1.4315, 0.8569, 0.9799, 0
272, 3, 1, 1.7321, 3, 1, 0, 2.0063, 0.7617, 0.9671, 0
273, 1, 1, 45.0000, 1, 0, 0, 2.6197, 1.3146, 1.0471, 1
274, 2, 2, 0.3969, 1, 1, 0, 1.0065, 0.9686, 0.9955, 0
275, 1, 1, 72.0000, 1, 0, 0, 1.0034, 0.9863, 0.9980, 1
276, 6, 4, 0.3341, 2, 0, 0, 1.0425, 0.8504, 0.9791, 0
277, 4, 1, 1.5000, 4, 0, 0, 1.0197, 0.7798, 0.9695, 0
278, 1, 1, 1.0000, 1, 0, 0, 1.0245, 0.9703, 0.9958, 0
279, 1, 1, 1.0000, 1, 1, 0, 1.0655, 0.9918, 0.9988, 0
280, 1, 1, 29.0000, 1, 0, 0, 1.0027, 0.9973, 0.9996, 1
281, 4, 9, 2.0396, 2, 0, 0, 1.0854, 0.6911, 0.9577, 0
282, 2, 1, 2.1213, 2, 0, 0, 2.9880, 1.6469, 1.1019, 0
283, 1, 1, 14.0000, 1, 1, 0, 1.0431, 0.9769, 0.9967, 1
284, 8, 5, 0.1170, 4, 0, 0, 1.4403, 0.8871, 0.9841, 0
285, 26, 21, 0.3107, 1, 1, 0, 1.0032, 0.9991, 0.9999, 0
286, 4, 2, 0.2806, 2, 1, 0, 1.0471, 1.0147, 1.0021, 0
287, 5, 4, 0.6300, 1, 0, 0, 1.1963, 0.8798, 0.9831, 0
288, 1, 1, 22.0000, 1, 0, 0, 2.0204, 0.9965, 0.9994, 1
289, 23, 5, 4.3833, 2, 0, 0, 1.1048, 0.8829, 0.9834, 0
290, 4, 3, 0.4903, 2, 1, 0, 1.0699, 1.0154, 1.0022, 0
291, 5, 3, 0.6934, 1, 1, 0, 1.0131, 0.9824, 0.9975, 0
292, 6, 2, 0.1775, 5, 1, 0, 1.0062, 0.9660, 0.9952, 0
293, 1, 1, 1.0000, 1, 1, 0, 1.0451, 0.9923, 0.9989, 0
294, 1, 1, 7.0000, 1, 1, 0, 1.1320, 1.0738, 1.0106, 1
295, 2, 2, 7.5402, 1, 1, 0, 1.0608, 0.9962, 0.9995, 1
296, 3, 2, 0.3969, 1, 0, 0, 1.0091, 0.9996, 0.9999, 0
297, 0, 1, 26.0000, 1, 1, 0, 1.0007, 0.9950, 0.9993, 1
298, 21, 8, 0.0312, 4, 0, 0, 1.0445, 0.8014, 0.9724, 0
299, 9, 6, 0.4586, 1, 0, 0, 1.4625, 1.1510, 1.0221, 0
300, 1, 1, 42.0000, 1, 0, 0, 1.0339, 0.9561, 0.9938, 1
301, 3, 2, 1.9843, 1, 1, 0, 3.2375, 1.9880, 1.1643, 0
302, 6, 5, 0.1170, 1, 0, 0, 1.3132, 0.9585, 0.9941, 0
303, 8, 5, 0.2481, 2, 1, 0, 1.8820, 1.3257, 1.0488, 0
304, 3, 1, 1.7321, 3, 0, 0, 1.7573, 1.1281, 1.0187, 0
305, 4, 2, 0.9165, 3, 1, 0, 1.5320, 1.1051, 1.0152, 0
306, 5, 4, 0.3150, 1, 1, 0, 1.0412, 1.0117, 1.0017, 0
307, 13, 7, 0.0747, 1, 1, 0, 1.0963, 1.0514, 1.0074, 0
308, 4, 2, 0.6874, 3, 1, 0, 1.1611, 0.9169, 0.9882, 0
309, 9, 6, 8.7134, 1, 1, 0, 1.0136, 0.9943, 0.9992, 0
310, 3, 2, 0.2806, 2, 1, 0, 1.0621, 1.0231, 1.0033, 0
311, 4, 3, 0.4622, 1, 0, 0, 1.4770, 1.2407, 1.0356, 0
312, 7, 4, 0.4725, 1, 1, 0, 1.1043, 0.8039, 0.9729, 0
313, 8, 6, 0.0917, 1, 0, 0, 1.4066, 0.8768, 0.9827, 0
314, 114, 8, 4.1875, 1, 1, 0, 1.0395, 0.9586, 0.9941, 0
315, 2, 2, 0.3969, 1, 1, 0, 1.0406, 1.0044, 1.0006, 0
